work_id,doi,title,year,era,time_role,in_degree,out_degree,k_core,year_cites_percentile,cites,in_core,decision,datasets,stages,organism,axis,method,abstract_missing,tag_source,why,in_global_core,stratum_champion_cells,added_for_coverage
work_2023cc62cedb365a,10.1038/s41592-021-01334-w,Cross-modal coherent registration of whole mouse brains,2021,2020–2021,history,1,1,2,93,81,1,adjacent_relevant,,preparation;alignment;infrastructure;graph_analysis,mouse,pipeline_stage,light-sheet;two-photon;serial two-photon,false,dryrun+title_abstract_organism+stages+title_abstract,history_milestone,yes,method:serial two-photon|2020–2021,
work_2241b9b401acc9e2,10.1016/j.neuron.2014.09.008,The Big Data Problem: Turning Maps into Knowledge,2014,2010–2015,,0,2,2,34,19,0,adjacent_relevant,,,,field_synthesis,,false,strays_axis,history_below_bar,,axis:field_synthesis|2010–2015,yes
work_2edafa9fb5f29e82,10.1101/2022.02.11.479024,A single-cell resolution gene expression atlas of the larval zebrafish brain,2022,2022–2023,history,1,2,2,95,85,1,adjacent_relevant,DS15 zebrafish,segmentation;proofreading,zebrafish,pipeline_stage,,false,dryrun+dataset_organism+stages,history_milestone,yes,,
work_32e52d5bd99d53cf,10.1186/s40478-019-0799-y,Perfusion fixation in brain banking: a systematic review,2019,2018–2019,history,0,2,2,86,74,1,adjacent_relevant,,preparation;proofreading;infrastructure,,pipeline_stage,,false,dryrun+stages,history_milestone,yes,,
work_36162776d7c53766,10.1093/comnet/cnu038,Multilayer Analysis and Visualization of Networks,2014,2010–2015,history,2,0,2,97,406,1,role_bridge,,graph_analysis,,pipeline_stage,,false,dryrun+stages,history_milestone,yes,,
work_37de4cdb46f24752,10.1038/s41586-021-03993-3,The mouse cortico–basal ganglia–thalamic network,2021,2020–2021,history,1,1,2,98,261,1,adjacent_relevant,,graph_analysis,mouse,pipeline_stage,Network motifs,false,dryrun+title_abstract_organism+stages+title_abstract,history_milestone,yes,,
work_484939fab9ad128d,10.1038/s41593-023-01308-5,Neural dynamics and architecture of the heading direction circuit in zebrafish,2023,2022–2023,history,1,1,2,98,77,1,role_bridge,DS15 zebrafish,graph_analysis,zebrafish,pipeline_stage,light-sheet;electron microscopy,false,dryrun+dataset_organism+stages+title_abstract,history_milestone,yes,,
work_4a0e8435e3699a88,10.3389/fphys.2023.1087025,Sleep benefits different stages of memory in Drosophila,2023,2022–2023,history,0,2,2,56,8,1,adjacent_relevant,,acquisition;infrastructure,fly,pipeline_stage,,false,dryrun+title_abstract_organism+stages,history_milestone,yes,,
work_4c202403940ee964,10.1038/nature17977,Sex-specific pruning of neuronal synapses in Caenorhabditis elegans,2016,2016–2017,history,2,0,2,72,121,1,adjacent_relevant,DS01 C. elegans (White+),,elegans,registry_dataset,,false,dryrun+dataset_organism+datasets,history_milestone,yes,,
work_4cf725eac3b48f0e,10.1113/jphysiol.2014.277228,"Wiring patterns in the mouse retina: collecting evidence across the connectome, physiology and light microscopy",2014,2010–2015,history,2,0,2,53,37,1,adjacent_relevant,DS09/DS10 mouse retina,,mouse,registry_dataset,electron microscopy,false,dryrun+dataset_organism+datasets+title_abstract,history_milestone,yes,,
work_4deb27b42801f710,10.1016/j.neuron.2017.07.012,"Proximodistal heterogeneity of hippocampal CA3 pyramidal neuron intrinsic properties, connectivity and reactivation during memory recall",2017,2016–2017,history,2,0,2,76,133,1,adjacent_relevant,,,,,,false,blank,history_milestone,yes,,
work_4f8595c70c667637,10.3233/jin-170019,A computational approach towards the microscale mouse brain connectome from the mesoscale.,2017,2016–2017,,0,2,2,17,11,0,adjacent_relevant,,graph_analysis;modeling,mouse,pipeline_stage,Network motifs,false,dryrun+title_abstract_organism+stages+title_abstract,history_below_bar,,method:Network motifs|2016–2017,yes
work_4fb2c3ab06796246,10.1101/737577,Expression profiling of the mature C. elegans nervous system by single-cell RNA-Sequencing,2019,2018–2019,history,2,0,2,80,56,1,adjacent_relevant,DS01 C. elegans (White+),graph_analysis,elegans,pipeline_stage,,false,dryrun+dataset_organism+stages,history_milestone,yes,,
work_4fe68bf7b16d89dc,10.1016/j.neuroimage.2021.117726,The nonhuman primate neuroimaging and neuroanatomy project,2021,2020–2021,history,0,2,2,94,94,1,adjacent_relevant,,preparation;proofreading;graph_analysis,other,pipeline_stage,,false,dryrun+title_abstract_organism+stages,history_milestone,yes,,
work_54b48e88cbc2ee28,10.1083/jcb.202104069,High-precision targeting workflow for volume electron microscopy,2021,2020–2021,history,1,1,2,82,44,1,role_bridge,,acquisition,,pipeline_stage,volume EM,false,dryrun+stages+title_abstract,history_milestone,yes,,
work_5646fd682952c8b6,10.1007/978-3-319-66182-7_32,A Large Deformation Diffeomorphic Approach to Registration of CLARITY Images via Mutual Information,2016,2016–2017,,0,2,2,28,15,0,role_bridge,,alignment;proofreading;infrastructure,mouse,pipeline_stage,light-sheet,false,dryrun+title_abstract_organism+stages+title_abstract,history_below_bar,,method:light-sheet|2016–2017,yes
work_5e64c286909b658b,10.7554/elife.47155,Evolution of neuronal anatomy and circuitry in two highly divergent nematode species,2019,2018–2019,history,1,1,2,83,62,1,adjacent_relevant,DS01 C. elegans (White+),synapses;graph_analysis,elegans,pipeline_stage,,false,dryrun+dataset_organism+stages,history_milestone,yes,,
work_651457fdb2bf9ce4,10.1093/nar/gkac1062,EMPIAR: the Electron Microscopy Public Image Archive,2022,2022–2023,history,2,0,2,98,179,1,role_bridge,,graph_analysis,,pipeline_stage,X-ray microscopy;volume EM,false,dryrun+stages+title_abstract,history_milestone,yes,,
work_6ab1a546945ea8a5,10.1016/j.neuroimage.2013.05.109,Connectomic approaches before the connectome,2013,2010–2015,history,1,1,2,61,82,1,adjacent_relevant,,preparation,,pipeline_stage,,false,dryrun+stages,history_milestone,yes,,
work_6b6ad2c0b18afc7e,10.64898/2026.07.13.738355,SparseSeg: Target-Conditioned Discovery Segmentation of Cryo-Volume Electron Microscopy Under Sparse Annotation,2026,2026,,0,2,2,35,0,0,role_bridge,,sectioning;segmentation;proofreading;infrastructure;acquisition,,pipeline_stage,U-Net;volume EM,false,dryrun+title_abstract+stages+title_abstract,unproven_2026_low_out,,method:U-Net|2026,yes
work_6c1b78bf4b4d5d75,10.1016/j.cub.2023.07.041,Anatomical restructuring of a lateralized neural circuit during associative learning by asymmetric insulin signaling,2023,2022–2023,history,0,2,2,70,13,1,adjacent_relevant,DS01 C. elegans (White+),,elegans,registry_dataset,,false,dryrun+dataset_organism+datasets,history_milestone,yes,,
work_6c644898f337026e,10.1080/01677063.2020.1715971,Cellular and circuit mechanisms of olfactory associative learning in Drosophila,2020,2020–2021,history,1,1,2,74,43,1,adjacent_relevant,,,fly,biological_application,,false,title_abstract_organism+title_axis,history_milestone,yes,,
work_6cd7e5cb19e5195e,10.1126/science.abl8519,Brain research challenges supercomputing,2021,2020–2021,history,1,1,2,62,22,1,adjacent_relevant,DS01 C. elegans (White+),infrastructure,elegans,pipeline_stage,,false,dryrun+dataset_organism+stages,history_milestone,yes,,
work_72265483ca325cf9,10.1371/journal.pone.0106132,Identification of Important Nodes in Directed Biological Networks: A Network Motif Approach,2014,2010–2015,history,1,1,2,82,115,1,role_bridge,,graph_analysis,,pipeline_stage,Network motifs,false,dryrun+stages+title_abstract,history_milestone,yes,,
work_728e612eebfab5fc,10.1038/s41586-023-06632-1,Flexible circuit mechanisms for context-dependent song sequencing,2023,2022–2023,history,0,2,2,82,21,1,role_bridge,DS07 VNC (FANC/MANC),graph_analysis,fly,pipeline_stage,,false,dryrun+dataset_organism+stages,history_milestone,yes,,
work_743eabd3892ae7b4,10.3390/v13040611,FIB-SEM as a Volume Electron Microscopy Approach to Study Cellular Architectures in SARS-CoV-2 and Other Viral Infections: A Practical Primer for a Virologist,2021,2020–2021,history,0,2,2,79,40,1,role_bridge,DS13 MICrONS,sectioning;acquisition,mouse,pipeline_stage,FIB-SEM,false,dryrun+dataset_organism+stages+title_abstract,history_milestone,yes,,
work_76cde91826ef7dba,10.1101/2023.09.12.557433,Ancient origin of the rod bipolar cell pathway in the vertebrate retina,2023,2022–2023,history,2,0,2,80,20,1,adjacent_relevant,DS09/DS10 mouse retina;DS15 zebrafish,,mouse;zebrafish,registry_dataset,,false,dryrun+dataset_organism+datasets,history_milestone,yes,,
work_7709c0de232cbe41,10.1016/j.celrep.2019.09.006,Synaptic Specializations of Melanopsin-Retinal Ganglion Cells in Multiple Brain Regions Revealed by Genetic Label for Light and Electron Microscopy,2019,2018–2019,history,0,3,2,59,26,1,role_bridge,DS09/DS10 mouse retina,,mouse,registry_dataset,CLEM;electron microscopy,false,dryrun+dataset_organism+datasets+title_abstract,history_milestone,yes,,
work_7a7ede8e181b212c,10.1016/j.neuron.2018.10.023,Segregated Subnetworks of Intracortical Projection Neurons in Primary Visual Cortex.,2018,2018–2019,history,1,1,2,76,65,1,adjacent_relevant,,synapses,,pipeline_stage,,false,dryrun+stages,history_milestone,yes,,
work_7af331d8bd9da513,10.1109/tnsre.2018.2832055,Increasing Electrical Stimulation Efficacy in Degenerated Retina: Stimulus Waveform Design in a Multiscale Computational Model,2018,2018–2019,history,1,1,2,50,33,1,adjacent_relevant,DS09/DS10 mouse retina,infrastructure;modeling,mouse,pipeline_stage,,false,dryrun+dataset_organism+stages,history_milestone,yes,,
work_83e89a4273c66762,10.3389/fneur.2017.00692,Predictive Model of Spread of Progressive Supranuclear Palsy Using Directional Network Diffusion,2017,2016–2017,history,1,1,2,50,40,1,adjacent_relevant,,graph_analysis,,pipeline_stage,,false,dryrun+stages,history_milestone,yes,,
work_8ba1309e39ad81af,10.1016/j.neulet.2015.03.071,The Budapest Reference Connectome Server v2.0.,2014,2010–2015,history,0,2,2,57,47,1,role_bridge,,proofreading;graph_analysis,,pipeline_stage,,false,dryrun+stages,history_milestone,yes,,
work_902cf6d1376f15b8,10.1109/wacv57701.2024.00765,Self-Supervised Edge Detection Reconstruction for Topology-Informed 3D Axon Segmentation and Centerline Detection,2024,2024,,1,1,2,54,7,0,core_relevant,,segmentation;proofreading;infrastructure;graph_analysis,mouse,pipeline_stage,U-Net,false,dryrun+title_abstract_organism+stages+title_abstract,unproven_2024_low_inout,,method:U-Net|2024,yes
work_9224f576c520ade6,10.1007/s00418-023-02204-6,Online citizen science with the Zooniverse for analysis of biological volumetric data,2023,2022–2023,history,0,2,2,70,13,1,role_bridge,,segmentation;proofreading;infrastructure;acquisition,,training_outreach,volume EM,false,dryrun+title_abstract+stages+title_abstract+title_axis,history_milestone,yes,axis:training_outreach|2022–2023,
work_9ca6628105d0c4ad,10.1007/s00701-023-05611-9,Technical report: surgical preparation of human brain tissue for clinical and basic research,2023,2022–2023,history,0,2,2,75,16,1,adjacent_relevant,,,,health_translation,electron microscopy,false,title_abstract+strays_axis,history_milestone,yes,,
work_a09956f2846bbe45,10.3389/fncom.2013.00089,Large-scale network organization in the avian forebrain: a connectivity matrix and theoretical analysis,2013,2010–2015,history,2,0,2,80,227,1,adjacent_relevant,,graph_analysis,,pipeline_stage,,false,dryrun+stages,history_milestone,yes,,
work_a22edcbd132ca34a,10.1002/hbm.22828,Comparison of diffusion tractography and tract‐tracing measures of connectivity strength in rhesus macaque connectome,2015,2010–2015,history,0,2,2,63,124,1,adjacent_relevant,,proofreading;infrastructure;graph_analysis,other,pipeline_stage,,false,dryrun+title_abstract_organism+stages,history_milestone,yes,,
work_a39f22332623fe9d,10.1073/pnas.1110854108,Anterograde or retrograde transsynaptic labeling of CNS neurons with vesicular stomatitis virus vectors,2011,2010–2015,history,2,0,2,71,182,1,adjacent_relevant,,proofreading,mouse,pipeline_stage,,false,dryrun+title_abstract_organism+stages,history_milestone,yes,,
work_a4d54fcd6dd11d2c,10.1007/s12021-014-9242-5,NeuroMorph: A Toolset for the Morphometric Analysis and Visualization of 3D Models Derived from Electron Microscopy Image Stacks,2014,2010–2015,history,2,0,2,72,84,1,core_relevant,,sectioning;acquisition;segmentation,,pipeline_stage,SBF-SEM,false,dryrun+stages+title_abstract,history_milestone,yes,,
work_af9d7bb1093dfbff,10.1109/icassp48485.2024.10446055,Learning Multiscale Consistency for Self-Supervised Electron Microscopy Instance Segmentation,2023,2022–2023,history,0,2,2,87,27,1,adjacent_relevant,,alignment;segmentation;proofreading;infrastructure;graph_analysis,,pipeline_stage,electron microscopy,false,dryrun+stages+title_abstract,history_milestone,yes,,
work_b0f4170db02ee937,10.1038/nphys4268,Role of Graph Architecture in Controlling Dynamical Networks with Applications to Neural Systems,2017,2016–2017,history,0,2,2,77,137,1,adjacent_relevant,,graph_analysis,fly,pipeline_stage,,false,dryrun+title_abstract_organism+stages,history_milestone,yes,,
work_b3ee57aade123586,10.1016/j.neuron.2017.12.037,The Mouse Cortical Connectome Characterized by an Ultra Dense Cortical Graph Maintains Specificity by Distinct Connectivity Profiles,2018,2018–2019,history,1,1,2,92,190,1,adjacent_relevant,,graph_analysis,mouse,pipeline_stage,,false,dryrun+title_abstract_organism+stages,history_milestone,yes,,
work_b4239a9a0f8af545,10.1042/ns20230057,Neural mechanisms of dopamine function in learning and memory in Caenorhabditis elegans,2023,2022–2023,history,0,2,2,68,12,1,adjacent_relevant,DS01 C. elegans (White+),infrastructure,elegans,pipeline_stage,,false,dryrun+dataset_organism+stages,history_milestone,yes,,
work_b60404473cbd854e,10.1016/j.neuron.2014.08.001,The Stimulus Selectivity and Connectivity of Layer Six Principal Cells Reveals Cortical Microcircuits Underlying Visual Processing,2014,2010–2015,history,1,1,2,83,127,1,adjacent_relevant,,,mouse,,,false,title_abstract_organism,history_milestone,yes,,
work_b866698ca919a87c,10.1126/science.adg6757,"Structure, biophysics, and circuit function of a “giant” cortical presynaptic terminal",2024,2024,,2,0,2,92,39,0,adjacent_relevant,DS16 calyx of Held,infrastructure;graph_analysis,mouse,pipeline_stage,super-resolution LM;electron microscopy,false,dryrun+dataset_organism+stages+title_abstract,unproven_2024_low_inout,,dataset:DS16 calyx of Held|2024;method:super-resolution LM|2024,yes
work_b8d1a760494a9230,10.1098/rstb.2010.0105,Beyond the wiring diagram: signalling through complex neuromodulator networks,2010,2010–2015,history,2,0,2,50,120,1,adjacent_relevant,,graph_analysis,,pipeline_stage,,false,dryrun+stages,history_milestone,yes,,
work_be994e78601aefa2,10.3389/fbioe.2019.00202,Gotta Trace ‘em All: A Mini-Review on Tools and Procedures for Segmenting Single Neurons Toward Deciphering the Structural Connectome,2019,2018–2019,history,1,1,2,53,24,1,adjacent_relevant,,segmentation,,pipeline_stage,,false,dryrun+stages,history_milestone,yes,,
work_c201afe14f0e47be,10.3389/fncir.2023.1175899,Linking neural circuits to the mechanics of animal behavior in Drosophila larval locomotion,2023,2022–2023,history,0,2,2,56,8,1,adjacent_relevant,DS03 Drosophila larva,segmentation;infrastructure,fly,pipeline_stage,,false,dryrun+dataset_organism+stages,history_milestone,yes,,
work_c5aa0e100cacef51,10.1371/journal.pcbi.1006535,Visual physiology of the layer 4 cortical circuit in silico,2018,2018–2019,history,1,1,2,80,75,1,adjacent_relevant,DS12 L4 barrel cortex,modeling,mouse,pipeline_stage,,false,dryrun+dataset_organism+stages,history_milestone,yes,,
work_ca230af7d754805e,10.1016/j.neuroimage.2017.07.046,"Structural and functional, empirical and modeled connectivity in the cerebral cortex of the rat",2017,2016–2017,history,0,2,2,55,44,1,adjacent_relevant,,proofreading;graph_analysis;modeling,other,pipeline_stage,,false,dryrun+title_abstract_organism+stages,history_milestone,yes,,
work_ca8fb7dc725d860f,10.1016/j.cub.2018.06.063,Synaptic transfer between rod and cone pathways mediated by AII amacrine cells in the mouse retina,2018,2018–2019,history,2,0,2,72,53,1,core_relevant,DS09/DS10 mouse retina,sectioning,mouse,pipeline_stage,SBF-SEM,false,dryrun+dataset_organism+stages+title_abstract,history_milestone,yes,,
work_cdb7dbf4ec350268,10.3389/fncir.2021.665386,"Dopamine Neurons That Cotransmit Glutamate, From Synapses to Circuits to Behavior",2021,2020–2021,history,1,1,2,80,41,1,adjacent_relevant,,,,,,false,blank,history_milestone,yes,,
work_cffa3ab0187dba21,10.1038/s41467-020-14529-0,An interactive ImageJ plugin for semi-automated image denoising in electron microscopy,2020,2020–2021,history,0,2,2,77,45,1,adjacent_relevant,,acquisition;segmentation,,pipeline_stage,volume EM,false,dryrun+stages+title_abstract,history_milestone,yes,,
