work_id,canonical_paper_id,source_group,version_count,member_paper_ids,title,model,prompt_version,run_mode,prompt_sha256,adjudication_batch,decision,roles,confidence,evidence,reason,noise_flags,human_review_priority,human_review_reason
work_ba9f1f930faf49df,98d146fbc0ac5435c4fd4ecf3e7074b64210f54b,unresolved,1,98d146fbc0ac5435c4fd4ecf3e7074b64210f54b,Graph theory reveals dysconnected hubs in 22q11DS and altered nodal efficiency in patients with hallucinations,agent:cursor/claude-opus-5-thinking,IA-007-v2-work-level,agent_offline,199a4c8d6f155d10efafd57becd979012bb4f14a400aedca57ad3934e28943b1,batch_028,out_of_scope,[],0.93,Using the Connectome mapper pipeline (connectomics.org) that combines structural and diffusion MRI,22q11DS diffusion/structural connectome graph analysis.,"['diffusion_mri_or_tractography', 'generic_health_context']",False,
work_baddc97cfbe2343a,7a60eb1406622706b32a76b31c584c7f8a31e28f,core_audit,1,7a60eb1406622706b32a76b31c584c7f8a31e28f,Written in the Stars: Astrocyte Biology From Evolution to Disease.,agent:cursor/claude-opus-5-thinking,IA-007-v2-work-level,agent_offline,adbe68f23c4cfa411e18c9db46b9379ab8df292f2b36d4c075c900c1ea23e447,batch_028,out_of_scope,[],0.92,"Astrocytes are fundamental elements of the pathophysiology of neurological, neuropsychiatric, and neurodegenerative diseases",Astrocyte biology disease review without connectomics methods.,['generic_health_context'],True,core_noise_audit
work_bae91c1d9f178e4f,87a34d54d6987915358e684f9c3a0f95e772c568,core_audit,1,87a34d54d6987915358e684f9c3a0f95e772c568,From Photons to Behaviors: Neural Implementations of Visual Behaviors in Drosophila,agent:cursor/claude-opus-5-thinking,IA-007-v2-work-level,agent_offline,a11186e9a03c59fd1e58e76a2e623e8be08cbb929130d088c5a41dcfc4c90a5e,batch_028,adjacent_relevant,['biological_application'],0.81,advances in connectomics have permitted the understanding of the physiological and anatomical details of the nervous system underlying complex visual behaviors,Drosophila visual behavior review citing connectomics advances.,[],True,low_confidence
work_baeb810fdd7c63f4,193312c126d24fb79a7e7b9cb8c03b3e9840e669,unresolved,1,193312c126d24fb79a7e7b9cb8c03b3e9840e669,Characterizing multiscale modular structures in medication‐free obsessive–compulsive disorder patients with no comorbidity,agent:cursor/claude-opus-5-thinking,IA-007-v2-work-level,agent_offline,294b0dcd5b3a51a47a8528d4c10d73c096a44beb6e1ac744b8a24a7c085e089a,batch_028,out_of_scope,[],0.93,"voxelwise functional connectome at the global, meso, and local scales",OCD rs-fMRI modular connectome analysis.,"['resting_state_or_functional_connectivity', 'generic_health_context']",False,
work_baf8fa61ce6227df,e7a9315ac997f118947623eacb794566fe701a9b,core_audit,1,e7a9315ac997f118947623eacb794566fe701a9b,"Age of Onset, Brain Controllability, and Working Memory Performance in First-Episode Schizophrenia.",agent:cursor/claude-opus-5-thinking,IA-007-v2-work-level,agent_offline,ea50be0c7fcd1391f5087df3b8a9edf82950b035ffba1bfaf71a67bf52710321,batch_028,out_of_scope,[],0.93,examined the average and modal controllability of the brain connectome in 85 first-episode early-onset schizophrenia,Schizophrenia fMRI connectome controllability analysis.,"['resting_state_or_functional_connectivity', 'generic_health_context']",True,core_noise_audit
work_bafce05505deadba,f8de4f20c4bdac347466a5a7695ce24752d538eb,unresolved,1,f8de4f20c4bdac347466a5a7695ce24752d538eb,A probabilistic map of motor and cognitive functions: a meta-analysis of 4325 stimulation sites,agent:cursor/claude-opus-5-thinking,IA-007-v2-work-level,agent_offline,30a536cfdec11df4981655dd3c1e862593288fe3a0afbea58c1cad6211d48e68,batch_028,out_of_scope,[],0.9,outputs of disconnectome and functionnectomic analysis are provided,DES stimulation meta-analysis with disconnectome mapping.,['generic_health_context'],True,random_high_confidence_exclusion_audit
work_bb09aa2996a963ba,0fe674b53b23ccd4d2c168b02b2788c2c0308998,unresolved,1,0fe674b53b23ccd4d2c168b02b2788c2c0308998,Penalized Geodesic Tractography for Mitigating Gyral Bias,agent:cursor/claude-opus-5-thinking,IA-007-v2-work-level,agent_offline,b14140eb076af7f7bfd36c8712f254e3d975f308aec33084b1cae0d398dc2995,batch_029,out_of_scope,[],0.95,Penalized geodesic tractography (PGT) algorithm for mitigating gyral bias in cortical tractography,Penalized geodesic tractography for cortical connectomics.,['diffusion_mri_or_tractography'],False,
work_bb1f2023781484e4,5011e5c5020c9a828365c0e1467e2ef9c72a57ba,unresolved,1,5011e5c5020c9a828365c0e1467e2ef9c72a57ba,"Integrative, segregative, and degenerate harmonics of the structural connectome",agent:cursor/claude-opus-5-thinking,IA-007-v2-work-level,agent_offline,484fef6d04caae40d055b04dbe7bf324087932b8ed63d3336da704f160f33bc6,batch_029,out_of_scope,[],0.91,framework that places integration and segregation within a continuum based on a fundamental property of the brain–its structural connectivity graph Laplacian harmonics,Structural connectome harmonics framework for integration/segregation.,"['generic_network_neuroscience', 'resting_state_or_functional_connectivity']",False,
work_bb2d4b0826e2349f,c19559a7db8d258c4d8f89aa9781ca66ce2cf2ee,unresolved,1,c19559a7db8d258c4d8f89aa9781ca66ce2cf2ee,Discovering and deciphering relationships across disparate data modalities,agent:cursor/claude-opus-5-thinking,IA-007-v2-work-level,agent_offline,e3e30e23f260efd2329a611877ac2eefaa6207e93aa52b51aaeb6c30893be087,batch_029,adjacent_relevant,['network_science'],0.72,"Multiscale Graph Correlation (MGC), is a dependence test that juxtaposes disparate data science techniques",General dependence test applied to genome/connectome relationships.,[],True,low_confidence
work_bb38c758171f3527,fd0d267c7ca64dcb7622ca667e9c1dd12575f142,role_bridge,1,fd0d267c7ca64dcb7622ca667e9c1dd12575f142,NeuroMorphoVis: a collaborative framework for analysis and visualization of neuronal morphology skeletons reconstructed from microscopy stacks,agent:cursor/claude-opus-5-thinking,IA-007-v2-work-level,agent_offline,5c109ad741f296260ad598730133e8c4281e0fbf6072c1d9156cc8106c126b26,batch_029,adjacent_relevant,"['infrastructure', 'reconstruction_segmentation']",0.8,"NeuroMorphoVis, an interactive, extensible and cross‐platform framework for building, visualizing and analyzing digital reconstructions of neuronal morphology skeletons",Neuronal morphology visualization framework supporting connectomics workflows.,[],True,low_confidence
work_bb4463044f5b072c,327b33d038e3422d89e6ee64e841a6bc70308ca9,core_audit,1,327b33d038e3422d89e6ee64e841a6bc70308ca9,TrakEM2 Software for Neural Circuit Reconstruction,agent:cursor/claude-opus-5-thinking,IA-007-v2-work-level,agent_offline,bd42e165b829cceb324e41295a19a41fe1c038a5e4a0907d485f27070a761c0d,batch_029,core_relevant,"['infrastructure', 'reconstruction_segmentation']",0.96,"TrakEM2, that addresses the systematic reconstruction of neuronal circuits from large electron microscopical and optical image volumes",TrakEM2 software for EM neural circuit reconstruction.,[],False,
work_bb4a58bb9fae0ea0,a0e10e5e8379ea5332197d205d26be956f8e42d9,core_audit,1,a0e10e5e8379ea5332197d205d26be956f8e42d9,Neurobiology: From genome and connectome to understanding behavior,agent:cursor/claude-opus-5-thinking,IA-007-v2-work-level,agent_offline,9cea48f1f5c178298521c2579699d51984513a1344083f338d6d2caea6ff41b8,batch_029,adjacent_relevant,['biological_application'],0.7,Neurobiology: From genome and connectome to understanding behavior,C. elegans ion channel connectome-related functional study blurb.,[],True,low_confidence
work_bb6f2ee139c463af,bb00143500ca400c5b8135f2a4dc6560c76b2fdb,core_audit,1,bb00143500ca400c5b8135f2a4dc6560c76b2fdb,Flexible neural connectivity under constraints on total connection strength,agent:cursor/claude-opus-5-thinking,IA-007-v2-work-level,agent_offline,3f6cfc01fa65dc5becaafb2bbaab026086f242d0ef61375c34484e263dd86ad9,batch_029,core_relevant,"['network_science', 'biological_application']",0.9,reconstructions of the mushroom bodies from the first instar larva and the adult Drosophila melanogaster,Drosophila Kenyon cell connectivity analyzed from EM reconstructions.,[],False,
work_bb8d459ce382082f,cd34ae85ab026f88fd70b45847ed33f09f9043ba,unresolved,1,cd34ae85ab026f88fd70b45847ed33f09f9043ba,Multiplex Graph Networks for Multimodal Brain Network Analysis,agent:cursor/claude-opus-5-thinking,IA-007-v2-work-level,agent_offline,d2c747eecb5a0955a1e1bcc03123a06008a98d40aa567a8084d5fec96cbdb118,batch_029,out_of_scope,[],0.94,"MGNet, a simple and effective multiplex graph convolutional network (GCN) model for multimodal brain network analysis",Multimodal brain GCN for HIV/bipolar classification.,"['generic_machine_learning', 'resting_state_or_functional_connectivity']",True,random_high_confidence_exclusion_audit
work_bb8d8f33589a21a6,aa00eaef1929d0ab5a7375221d70d081c5f21d88,core_audit,1,aa00eaef1929d0ab5a7375221d70d081c5f21d88,Functional Connectomics in C. elegans,agent:cursor/claude-opus-5-thinking,IA-007-v2-work-level,agent_offline,787b2f7875e132a645d889b3848e61e1f951f0e84da6d4038bdc24a2bedca104,batch_029,core_relevant,"['biological_application', 'structure_function_modeling']",0.9,the extrasynaptic connectome of neuropeptides and monoamines has been described,C. elegans functional connectomics review integrating synaptic and extrasynaptic networks.,[],False,
work_bba6d34ee5c07f41,a0c14b2b5a32a8f247276d5f8a192ea16af02888,unresolved,1,a0c14b2b5a32a8f247276d5f8a192ea16af02888,Normalizing the brain connectome for communication through synchronization,agent:cursor/claude-opus-5-thinking,IA-007-v2-work-level,agent_offline,1f354b375855ada17a9858fa0b03401581df762a6b9e6ae64c08c9acb7b0f3ac,batch_029,out_of_scope,[],0.92,"When applied to the data base of the Human Connectome project, we explain the emergence of frequency-specific network cores",Wave-based normalization of macro HCP connectomes.,"['resting_state_or_functional_connectivity', 'generic_network_neuroscience']",False,
work_bba81c892f47fd62,2f9a6c380a9dfacd5cc3bb73c3445a26b54d9529,core_audit,1,2f9a6c380a9dfacd5cc3bb73c3445a26b54d9529,Morphology-Embedded Graph Optimization for EM Neuron Tracing,agent:cursor/claude-opus-5-thinking,IA-007-v2-work-level,agent_offline,8cdc2b850bd34c5ad0de55e92ae2aa864e6d3ad2b60a2be05a5b3f0228671af4,batch_029,core_relevant,['reconstruction_segmentation'],0.95,MorphologyEmbedded Graph Optimization Network for global neuron tracing,Morphology-embedded graph optimization for EM neuron tracing.,[],False,
work_bbd13c61efec7c04,eeedab15da2c3073512df753bdb52a08dde0b4ca,role_bridge,1,eeedab15da2c3073512df753bdb52a08dde0b4ca,VPS35 dysfunction impairs lysosomal degradation of α-synuclein and exacerbates neurotoxicity in a Drosophila model of Parkinson's disease.,agent:cursor/claude-opus-5-thinking,IA-007-v2-work-level,agent_offline,2b44546533fb899e1a2341ec6c5b994f691859672ce27d863960034e1256c32d,batch_029,out_of_scope,[],0.92,VPS35 dysfunction impairs lysosomal degradation of α-synuclein and exacerbates neurotoxicity in a Drosophila model of Parkinson's disease,Drosophila Parkinson VPS35 model without connectomics.,['generic_health_context'],False,
work_bbd9387a25c87eb2,778fc584045d50acc834d5da37be6160776fd45a,role_bridge,1,778fc584045d50acc834d5da37be6160776fd45a,An Advanced Undergraduate Laboratory Course: Calcium Imaging and Data Analysis – a Mini Graduate Research Experience,agent:cursor/claude-opus-5-thinking,IA-007-v2-work-level,agent_offline,7fee4bdd095af0b1de3a23f2df43c57518fe5a222496b4f6d9d4da365d7e0c4b,batch_029,role_bridge,['training_outreach'],0.78,semester-long course structured around calcium imaging demonstration and Python analysis,Undergraduate calcium imaging course mirroring research training.,[],True,low_confidence
work_bbe7312318c291a2,57ca168db10b20a8416f91d305b54b815f7e39f7,unresolved,1,57ca168db10b20a8416f91d305b54b815f7e39f7,Brain Topological Reorganization Associated with Visual Neglect After Stroke,agent:cursor/claude-opus-5-thinking,IA-007-v2-work-level,agent_offline,483bf246d4422eed40e68232b33fff8a6a8c8a28889cc5064fa2b617ddbcffde,batch_029,out_of_scope,[],0.94,resting-state functional connectivity matrices were derived by adopting a brain parcellation scheme consisting of 153 nodes,Post-stroke neglect rs-fMRI graph analysis.,"['resting_state_or_functional_connectivity', 'generic_health_context']",False,
work_bbfd25e70010781f,4dd240aba7a3c89f325e11621952f1cea066964d,core_audit,1,4dd240aba7a3c89f325e11621952f1cea066964d,Specific inhibition and disinhibition in the higher-order structure of a cortical connectome,agent:cursor/claude-opus-5-thinking,IA-007-v2-work-level,agent_offline,25d185b82e4c782a85f47eeadcbd62c867c28da56aba212e0a317f7312b4aa46,batch_029,core_relevant,"['network_science', 'biological_application', 'synapse_inference']",0.96,"analyzed the structure of excitation and inhibition in the MICrONS mm3 dataset, an electron microscopic reconstruction of a piece of cortical tissue",MICrONS EM connectome analysis of excitation/inhibition higher-order motifs.,[],False,
work_bc0076745d53b2cc,0bb5459fd578106bb824768036e38a10ab96bc6c,unresolved,1,0bb5459fd578106bb824768036e38a10ab96bc6c,Functional connectome of human cerebellum,agent:cursor/claude-opus-5-thinking,IA-007-v2-work-level,agent_offline,471d7fe9cb07b6ade533453e78370fbe7f77ca35c9017b0a3c4417fad6322e19,batch_029,out_of_scope,[],0.95,"Resting-state functional connectivity (rs-fcMRI) data were acquired from 1,416 healthy adults",Human cerebellar rs-fMRI functional connectome topology.,['resting_state_or_functional_connectivity'],False,
work_bc110b05d4218ece,1254fbb8c0f9367e4ae78b90d50f66642479f21e,unresolved,1,1254fbb8c0f9367e4ae78b90d50f66642479f21e,DCP: A pipeline toolbox for diffusion connectome,agent:cursor/claude-opus-5-thinking,IA-007-v2-work-level,agent_offline,2fc7e8b404029c93bd2c4469edfcad83ccaf542f726e4e361a7cbbe06f255ed8,batch_029,out_of_scope,[],0.94,Diffusion Connectome Pipeline (DCP) for automatically constructing brain structural networks,MATLAB toolbox for diffusion structural connectome construction.,['diffusion_mri_or_tractography'],False,
work_bc24cae8d4937754,e6892c123860148c3c86b82e1ed321fffb95ce31,unresolved,1,e6892c123860148c3c86b82e1ed321fffb95ce31,Tracking mood fluctuations with functional network patterns,agent:cursor/claude-opus-5-thinking,IA-007-v2-work-level,agent_offline,e52565c6d8fae41ccf13f04bbe816b86b8fdd3a15bbdb39a127d6af8369c4054,batch_029,out_of_scope,[],0.93,construct a comprehensive mapping between resting‐state functional connectivity (FC) patterns and subjective mood scales,Single-subject MyConnectome rsFC mood tracking.,['resting_state_or_functional_connectivity'],False,
work_bc2a2e1a0560d061,0534ab2880a476103f3cd429365c2ae998dbf093,core_audit,1,0534ab2880a476103f3cd429365c2ae998dbf093,Automated Transmission-Mode Scanning Electron Microscopy (tSEM) for Large Volume Analysis at Nanoscale Resolution,agent:cursor/claude-opus-5-thinking,IA-007-v2-work-level,agent_offline,ea72e0b41497d05a3d60ef947d926027106811f53699e85b2729866264b1d50f,batch_029,core_relevant,"['acquisition_preparation', 'reconstruction_segmentation']",0.95,Transmission-mode scanning electron microscopy (tSEM) on a field emission SEM platform was developed for efficient and cost-effective imaging of circuit-scale volumes from brain at nanoscale resolution,tSEM large-volume nanoscale brain imaging for connectomics.,[],False,
work_bc30ed97160e9e40,01c98a9be1250f820eb16170d5c8f5ff2b98f4b2,unresolved,1,01c98a9be1250f820eb16170d5c8f5ff2b98f4b2,"Review for ""Statistical analysis of unidirectional and reciprocal chemical connections in the C. elegans connectome""",agent:cursor/claude-opus-5-thinking,IA-007-v2-work-level,agent_offline,,,insufficient_abstract,[],0.0,,No abstract after best-effort rescue; do not exclude from title alone.,[],True,uncertain_or_missing_abstract
work_bc5b3042a7b16862,bf7ab72e9758353ee1d1e4f8ce564bea7918a3be,unresolved,1,bf7ab72e9758353ee1d1e4f8ce564bea7918a3be,Improving Phenotype Prediction using Long-Range Spatio-Temporal Dynamics of Functional Connectivity,agent:cursor/claude-opus-5-thinking,IA-007-v2-work-level,agent_offline,842759960fbc71a8e213c4375e9788e924a433694690ccc42e7b823f3f8777b9,batch_029,out_of_scope,[],0.94,evaluate this approach using the Human Connectome Project (HCP) dataset on sex classification and fluid intelligence prediction,HCP spatio-temporal FC GCN phenotype prediction.,"['generic_machine_learning', 'resting_state_or_functional_connectivity']",False,
